119 0.131887(0.131887)
120 0.139287(0.139287)
121 0.150849(0.150849)
122 0.167086(0.167086)
123 0.18824(0.18824)
124 0.213635(0.213636)
125 0.240643(0.240643)
126 0.263892(0.263892)
127 0.276414(0.276414)
128 0.273659(0.273659)
129 0.257072(0.257072)
130 0.232788(0.232789)
131 0.207225(0.207225)
132 0.18439(0.18439)
133 0.165884(0.165884)
134 0.151894(0.151894)
135 0.142026(0.142026)
136 0.135749(0.135749)
137 0.132573(0.132573)
138 0.132091(0.132091)
139 0.133948(0.133948)
140 0.137787(0.137787)
141 0.143166(0.143166)
142 0.149486(0.149486)
143 0.155946(0.155946)
144 0.161587(0.161587)
145 0.165455(0.165455)
146 0.166868(0.166868)
147 0.165631(0.165631)
148 0.162096(0.162096)
149 0.156998(0.156998)
150 0.1512(0.1512)
151 0.145471(0.145471)
152 0.140379(0.140379)
153 0.136273(0.136273)
154 0.133321(0.133321)
155 0.131556(0.131556)
156 0.130911(0.130911)
157 0.131238(0.131238)
158 0.132319(0.132319)
159 0.133871(0.133871)
160 0.135561(0.135561)
161 0.137035(0.137035)
162 0.137971(0.137971)
163 0.138142(0.138142)
164 0.137467(0.137467)
165 0.136033(0.136033)
166 0.134074(0.134074)
167 0.131923(0.131923)
168 0.129942(0.129942)
169 0.128479(0.128479)
170 0.127833(0.127833)
171 0.128246(0.128246)
172 0.129903(0.129903)
173 0.132924(0.132924)
174 0.137358(0.137358)
175 0.143139(0.143139)
176 0.150039(0.150039)
177 0.157595(0.157595)
178 0.165059(0.165059)
179 0.171433(0.171433)
180 0.175637(0.175637)
181 0.176827(0.176827)
182 0.174714(0.174714)
183 0.169699(0.169699)
184 0.162704(0.162704)
185 0.154846(0.154846)
186 0.147122(0.147122)
187 0.140262(0.140262)
188 0.134705(0.134705)
189 0.130661(0.130661)
190 0.128179(0.128179)
191 0.127197(0.127197)
192 0.127571(0.127571)
193 0.129075(0.129075)
194 0.131398(0.131398)
195 0.134138(0.134138)
196 0.136821(0.136821)
197 0.13896(0.13896)
198 0.140148(0.140148)
199 0.140157(0.140158)
200 0.138999(0.138999)
201 0.136913(0.136913)
202 0.134285(0.134285)
203 0.131548(0.131548)
204 0.129087(0.129087)
205 0.127192(0.127192)
206 0.126036(0.126036)
207 0.125678(0.125678)
208 0.126068(0.126068)
209 0.12706(0.12706)
210 0.128415(0.128415)
211 0.129834(0.129834)
212 0.130992(0.130992)
213 0.131606(0.131606)
214 0.131506(0.131506)
215 0.130686(0.130686)
216 0.129312(0.129312)
217 0.127693(0.127693)
218 0.126212(0.126212)
219 0.125268(0.125268)
220 0.125229(0.125229)
221 0.126415(0.126415)
222 0.129094(0.129094)
223 0.133472(0.133472)
224 0.139669(0.139669)
225 0.147663(0.147663)
226 0.157177(0.157177)
227 0.16754(0.16754)
228 0.177575(0.177575)
229 0.185663(0.185663)
230 0.190142(0.190142)
231 0.189969(0.189969)
232 0.185266(0.185266)
233 0.177282(0.177282)
234 0.167815(0.167815)
235 0.158565(0.158565)
236 0.150783(0.150783)
237 0.145255(0.145255)
238 0.142444(0.142444)
239 0.14266(0.14266)
240 0.146181(0.146181)
241 0.153312(0.153313)
242 0.164358(0.164358)
243 0.179456(0.179456)
244 0.198196(0.198196)
245 0.218964(0.218964)
246 0.238276(0.238276)
247 0.251003(0.251003)
248 0.252533(0.252533)
249 0.24191(0.24191)
250 0.222638(0.222638)
251 0.200098(0.200098)
252 0.178615(0.178615)
253 0.160473(0.160473)
254 0.146389(0.146389)
255 0.136267(0.136267)
256 0.129715(0.129715)
257 0.126293(0.126293)
258 0.125589(0.125589)
259 0.127203(0.127203)
260 0.130675(0.130675)
261 0.1354(0.1354)
262 0.140553(0.140553)
263 0.145113(0.145113)
264 0.148047(0.148047)
265 0.148623(0.148623)
266 0.146708(0.146708)
267 0.142816(0.142816)
268 0.137876(0.137876)
269 0.132898(0.132898)
270 0.128728(0.128728)
271 0.12597(0.12597)
272 0.125009(0.125009)
273 0.126084(0.126084)
274 0.129326(0.129326)
275 0.134763(0.134763)
276 0.142261(0.142261)
277 0.151406(0.151406)
278 0.16135(0.16135)
279 0.170725(0.170725)
280 0.177797(0.177797)
281 0.180985(0.180985)
282 0.179559(0.179559)
283 0.174023(0.174023)
284 0.165836(0.165836)
285 0.156736(0.156736)
286 0.148177(0.148177)
287 0.141115(0.141115)
288 0.13607(0.13607)
289 0.133263(0.133263)
290 0.132751(0.132751)
291 0.134489(0.134489)
292 0.13834(0.13834)
293 0.14402(0.14402)
294 0.151007(0.151007)
295 0.158448(0.158448)
296 0.165136(0.165136)
297 0.169698(0.169698)
298 0.171003(0.171003)
299 0.168636(0.168636)
300 0.163096(0.163096)
301 0.15555(0.15555)
302 0.147359(0.147359)
303 0.13967(0.13967)
304 0.133263(0.133263)
305 0.128576(0.128576)
306 0.125805(0.125805)
307 0.124996(0.124996)
308 0.126097(0.126097)
309 0.128963(0.128963)
310 0.133323(0.133323)
311 0.138719(0.138719)
312 0.14445(0.14445)
313 0.149592(0.149592)
314 0.153137(0.153137)
315 0.154288(0.154288)
316 0.152766(0.152766)
317 0.148936(0.148936)
318 0.143653(0.143653)
319 0.137949(0.137949)
320 0.132757(0.132757)
321 0.128787(0.128787)
322 0.126527(0.126527)
323 0.126315(0.126315)
324 0.128415(0.128415)
325 0.133066(0.133066)
326 0.140491(0.140491)
327 0.150853(0.150853)
328 0.164106(0.164106)
329 0.179741(0.179741)
330 0.196429(0.196429)
331 0.21177(0.21177)
332 0.222593(0.222593)
333 0.226119(0.226119)
334 0.221473(0.221473)
335 0.21021(0.21021)
336 0.195329(0.195329)
337 0.179766(0.179766)
338 0.165536(0.165536)
339 0.153661(0.153661)
340 0.144473(0.144473)
341 0.137926(0.137926)
342 0.133803(0.133803)
343 0.131823(0.131823)
344 0.131674(0.131674)
345 0.133005(0.133005)
346 0.135408(0.135408)
347 0.138396(0.138396)
348 0.141419(0.141419)
349 0.143916(0.143916)
350 0.145415(0.145415)
351 0.145643(0.145643)
352 0.144591(0.144591)
353 0.142504(0.142504)
354 0.139792(0.139792)
355 0.136917(0.136917)
356 0.134296(0.134296)
357 0.132247(0.132247)
358 0.130968(0.130968)
359 0.130545(0.130544)
